user_number,datetime,Consommation,cluster,anomalie,type
1_15,2016-11-04 17:23:37,33,1,0,
1_15,2016-11-04 18:23:34,3,1,0,
1_15,2016-11-04 19:23:34,0,1,0,
1_15,2016-11-04 20:23:34,0,1,0,
1_15,2016-11-04 21:23:34,17,1,0,
1_15,2016-11-04 22:23:36,100,1,0,
1_15,2016-11-04 23:23:36,11,1,0,
1_15,2016-12-04 00:23:36,-125,1,1,prb de retour d/eau
1_15,2016-12-04 01:23:36,-43,1,1,prb de retour d/eau
1_15,2016-12-04 02:23:37,-30,1,1,prb de retour d/eau
1_15,2016-12-04 03:23:37,-36,1,1,prb de retour d/eau
1_15,2016-12-04 04:23:37,-30,1,1,prb de retour d/eau
1_15,2016-12-04 05:23:37,-30,1,1,prb de retour d/eau
1_15,2016-12-04 06:23:39,-30,1,1,prb de retour d/eau
1_15,2016-12-04 07:23:39,-30,1,1,prb de retour d/eau
1_15,2016-12-04 08:23:39,-140,1,1,prb de retour d/eau
1_15,2016-12-04 09:23:39,23,1,0,
1_15,2016-12-04 10:23:34,5,1,0,
1_15,2016-12-04 11:23:34,0,1,0,
1_15,2016-12-04 12:23:34,9,1,0,
1_15,2016-12-04 13:23:34,57,1,0,
1_15,2016-12-04 14:23:35,6,1,0,
1_15,2016-12-04 15:23:35,0,1,0,
1_15,2016-12-04 16:23:35,0,1,0,
1_15,2016-12-04 17:23:35,10,1,0,
1_15,2016-12-04 18:23:34,42,1,0,
1_15,2016-12-04 19:23:34,201,1,0,
1_15,2016-12-04 20:23:34,7,1,0,
